dataset,regime,model,alpha,gamma,seed,rounds,tail,diverged,death_round,overall_tail,worst_group,worst_group_tail,group_tail_White,group_tail_Black,group_tail_Asian-Pac-Islander,group_tail_Amer-Indian-Eskimo,group_tail_Other,file
adult,infeasible,fedavot_cvar,1.00,0.90,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a1.00_g0.90_seed0.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.90,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a1.00_g0.90_seed1.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.90,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a1.00_g0.90_seed2.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.90,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a1.00_g0.90_seed3.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.90,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a1.00_g0.90_seed4.csv.gz
adult,infeasible,fedavot_cvar,1.00,1.00,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a1.00_g1.00_seed0.csv.gz
adult,infeasible,fedavot_cvar,1.00,1.00,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a1.00_g1.00_seed1.csv.gz
adult,infeasible,fedavot_cvar,1.00,1.00,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a1.00_g1.00_seed2.csv.gz
adult,infeasible,fedavot_cvar,1.00,1.00,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a1.00_g1.00_seed3.csv.gz
adult,infeasible,fedavot_cvar,1.00,1.00,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a1.00_g1.00_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.10,0,4000,500,0,,0.240589,White,0.352526,0.352526,0.217283,0.332463,0.191551,0.109121,adult_infeasible_fedcvar_a0.10_g0.10_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.10,1,4000,500,0,,0.238044,White,0.35175,0.35175,0.214487,0.33029,0.188684,0.105008,adult_infeasible_fedcvar_a0.10_g0.10_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.10,2,4000,500,0,,0.238551,White,0.350696,0.350696,0.216412,0.332579,0.185475,0.107592,adult_infeasible_fedcvar_a0.10_g0.10_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.10,3,4000,500,0,,0.239283,White,0.352422,0.352422,0.216435,0.33105,0.186047,0.110459,adult_infeasible_fedcvar_a0.10_g0.10_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.10,4,4000,500,0,,0.238995,White,0.354414,0.354414,0.21594,0.327726,0.193403,0.103489,adult_infeasible_fedcvar_a0.10_g0.10_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.20,0,4000,500,0,,0.233743,White,0.352086,0.352086,0.212865,0.332925,0.185993,0.0848452,adult_infeasible_fedcvar_a0.10_g0.20_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.20,1,4000,500,0,,0.232344,White,0.351186,0.351186,0.21102,0.331461,0.182896,0.0851579,adult_infeasible_fedcvar_a0.10_g0.20_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.20,2,4000,500,0,,0.231728,White,0.350607,0.350607,0.211674,0.333124,0.179031,0.0842034,adult_infeasible_fedcvar_a0.10_g0.20_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.20,3,4000,500,0,,0.23256,White,0.352229,0.352229,0.212185,0.331763,0.181379,0.0852437,adult_infeasible_fedcvar_a0.10_g0.20_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.20,4,4000,500,0,,0.232774,White,0.354034,0.354034,0.212419,0.328746,0.187067,0.0816021,adult_infeasible_fedcvar_a0.10_g0.20_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.30,0,4000,500,0,,0.229944,White,0.351485,0.351485,0.209372,0.33326,0.180655,0.0749454,adult_infeasible_fedcvar_a0.10_g0.30_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.30,1,4000,500,0,,0.228895,White,0.351107,0.351107,0.207211,0.33223,0.177562,0.0763643,adult_infeasible_fedcvar_a0.10_g0.30_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.30,2,4000,500,0,,0.228003,White,0.350406,0.350406,0.207603,0.334337,0.174125,0.0735437,adult_infeasible_fedcvar_a0.10_g0.30_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.30,3,4000,500,0,,0.228853,White,0.352195,0.352195,0.208535,0.333132,0.175175,0.075227,adult_infeasible_fedcvar_a0.10_g0.30_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.30,4,4000,500,0,,0.229143,White,0.35349,0.35349,0.208193,0.329957,0.181487,0.0725876,adult_infeasible_fedcvar_a0.10_g0.30_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.40,0,4000,500,0,,0.226841,White,0.35123,0.35123,0.20565,0.334071,0.175209,0.0680462,adult_infeasible_fedcvar_a0.10_g0.40_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.40,1,4000,500,0,,0.225904,White,0.351015,0.351015,0.20391,0.332859,0.171628,0.0701071,adult_infeasible_fedcvar_a0.10_g0.40_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.40,2,4000,500,0,,0.225191,White,0.350299,0.350299,0.204027,0.335285,0.169436,0.0669076,adult_infeasible_fedcvar_a0.10_g0.40_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.40,3,4000,500,0,,0.225873,White,0.351673,0.351673,0.205157,0.334175,0.170072,0.0682901,adult_infeasible_fedcvar_a0.10_g0.40_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.40,4,4000,500,0,,0.226123,White,0.353114,0.353114,0.204706,0.330437,0.17582,0.0665358,adult_infeasible_fedcvar_a0.10_g0.40_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.50,0,4000,500,0,,0.223831,White,0.351272,0.351272,0.202323,0.33375,0.169185,0.0626219,adult_infeasible_fedcvar_a0.10_g0.50_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.50,1,4000,500,0,,0.223033,White,0.350956,0.350956,0.200126,0.333458,0.166102,0.0645241,adult_infeasible_fedcvar_a0.10_g0.50_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.50,2,4000,500,0,,0.22247,White,0.350583,0.350583,0.200752,0.334562,0.164979,0.0614732,adult_infeasible_fedcvar_a0.10_g0.50_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.50,3,4000,500,0,,0.223158,White,0.352124,0.352124,0.202134,0.333696,0.164368,0.06347,adult_infeasible_fedcvar_a0.10_g0.50_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.50,4,4000,500,0,,0.223062,White,0.35345,0.35345,0.200792,0.330405,0.169337,0.061327,adult_infeasible_fedcvar_a0.10_g0.50_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.60,0,4000,500,0,,0.220643,White,0.351573,0.351573,0.198438,0.332175,0.162718,0.0583121,adult_infeasible_fedcvar_a0.10_g0.60_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.60,1,4000,500,0,,0.219967,White,0.351433,0.351433,0.196588,0.331825,0.160264,0.0597271,adult_infeasible_fedcvar_a0.10_g0.60_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.60,2,4000,500,0,,0.219573,White,0.350954,0.350954,0.19722,0.333216,0.159843,0.0566328,adult_infeasible_fedcvar_a0.10_g0.60_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.60,3,4000,500,0,,0.219977,White,0.352678,0.352678,0.198385,0.331729,0.158351,0.0587415,adult_infeasible_fedcvar_a0.10_g0.60_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.60,4,4000,500,0,,0.220075,White,0.353847,0.353847,0.197138,0.328909,0.163223,0.0572559,adult_infeasible_fedcvar_a0.10_g0.60_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.70,0,4000,500,0,,0.217343,White,0.352869,0.352869,0.193685,0.329764,0.156661,0.0537365,adult_infeasible_fedcvar_a0.10_g0.70_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.70,1,4000,500,0,,0.216833,White,0.352902,0.352902,0.192249,0.329616,0.154617,0.0547796,adult_infeasible_fedcvar_a0.10_g0.70_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.70,2,4000,500,0,,0.216585,White,0.352424,0.352424,0.192892,0.331186,0.15434,0.0520858,adult_infeasible_fedcvar_a0.10_g0.70_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.70,3,4000,500,0,,0.216832,White,0.353993,0.353993,0.193884,0.329785,0.152146,0.0543523,adult_infeasible_fedcvar_a0.10_g0.70_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.70,4,4000,500,0,,0.216744,White,0.355143,0.355143,0.192268,0.326928,0.15678,0.0526023,adult_infeasible_fedcvar_a0.10_g0.70_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.80,0,4000,500,0,,0.213815,White,0.355887,0.355887,0.187753,0.327361,0.149217,0.0488567,adult_infeasible_fedcvar_a0.10_g0.80_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.80,1,4000,500,0,,0.213543,White,0.356139,0.356139,0.186616,0.327326,0.148121,0.049512,adult_infeasible_fedcvar_a0.10_g0.80_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.80,2,4000,500,0,,0.213392,White,0.355518,0.355518,0.187245,0.329255,0.147845,0.0470959,adult_infeasible_fedcvar_a0.10_g0.80_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.80,3,4000,500,0,,0.213589,White,0.356963,0.356963,0.188279,0.327678,0.145613,0.0494132,adult_infeasible_fedcvar_a0.10_g0.80_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.80,4,4000,500,0,,0.213463,White,0.358425,0.358425,0.186599,0.324846,0.149699,0.0477457,adult_infeasible_fedcvar_a0.10_g0.80_seed4.csv.gz
adult,infeasible,fedcvar,0.10,0.90,0,4000,500,0,,0.210169,White,0.362774,0.362774,0.181311,0.323858,0.140283,0.04262,adult_infeasible_fedcvar_a0.10_g0.90_seed0.csv.gz
adult,infeasible,fedcvar,0.10,0.90,1,4000,500,0,,0.210132,White,0.363014,0.363014,0.180337,0.323924,0.140309,0.0430784,adult_infeasible_fedcvar_a0.10_g0.90_seed1.csv.gz
adult,infeasible,fedcvar,0.10,0.90,2,4000,500,0,,0.210163,White,0.362255,0.362255,0.181081,0.325865,0.140367,0.0412476,adult_infeasible_fedcvar_a0.10_g0.90_seed2.csv.gz
adult,infeasible,fedcvar,0.10,0.90,3,4000,500,0,,0.210146,White,0.363705,0.363705,0.182265,0.323617,0.137997,0.0431426,adult_infeasible_fedcvar_a0.10_g0.90_seed3.csv.gz
adult,infeasible,fedcvar,0.10,0.90,4,4000,500,0,,0.210143,White,0.365227,0.365227,0.180542,0.321155,0.141973,0.0418177,adult_infeasible_fedcvar_a0.10_g0.90_seed4.csv.gz
adult,infeasible,fedcvar,0.10,1.00,0,4000,500,0,,0.207638,White,0.374319,0.374319,0.17558,0.322818,0.130032,0.0354428,adult_infeasible_fedcvar_a0.10_g1.00_seed0.csv.gz
adult,infeasible,fedcvar,0.10,1.00,1,4000,500,0,,0.207628,White,0.373824,0.373824,0.174182,0.324265,0.130292,0.0355781,adult_infeasible_fedcvar_a0.10_g1.00_seed1.csv.gz
adult,infeasible,fedcvar,0.10,1.00,2,4000,500,0,,0.207705,White,0.373077,0.373077,0.174914,0.326221,0.130028,0.034286,adult_infeasible_fedcvar_a0.10_g1.00_seed2.csv.gz
adult,infeasible,fedcvar,0.10,1.00,3,4000,500,0,,0.207703,White,0.374243,0.374243,0.176262,0.323714,0.12851,0.0357833,adult_infeasible_fedcvar_a0.10_g1.00_seed3.csv.gz
adult,infeasible,fedcvar,0.10,1.00,4,4000,500,0,,0.207691,White,0.376749,0.376749,0.174786,0.319955,0.132214,0.0347504,adult_infeasible_fedcvar_a0.10_g1.00_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.10,0,4000,500,0,,0.237894,White,0.352964,0.352964,0.216034,0.325839,0.184197,0.110434,adult_infeasible_fedcvar_a0.20_g0.10_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.10,1,4000,500,0,,0.23606,White,0.353352,0.353352,0.212439,0.323456,0.184235,0.10682,adult_infeasible_fedcvar_a0.20_g0.10_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.10,2,4000,500,0,,0.236543,White,0.352107,0.352107,0.21438,0.326047,0.17983,0.110352,adult_infeasible_fedcvar_a0.20_g0.10_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.10,3,4000,500,0,,0.237309,White,0.353413,0.353413,0.21456,0.324989,0.18191,0.111674,adult_infeasible_fedcvar_a0.20_g0.10_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.10,4,4000,500,0,,0.236709,White,0.355997,0.355997,0.214264,0.321012,0.186775,0.105499,adult_infeasible_fedcvar_a0.20_g0.10_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.20,0,4000,500,0,,0.230942,White,0.353211,0.353211,0.211696,0.325314,0.177828,0.0866624,adult_infeasible_fedcvar_a0.20_g0.20_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.20,1,4000,500,0,,0.229804,White,0.353564,0.353564,0.208563,0.322961,0.178356,0.085576,adult_infeasible_fedcvar_a0.20_g0.20_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.20,2,4000,500,0,,0.229477,White,0.352459,0.352459,0.209972,0.325772,0.17375,0.0854286,adult_infeasible_fedcvar_a0.20_g0.20_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.20,3,4000,500,0,,0.229987,White,0.353793,0.353793,0.210398,0.324486,0.174801,0.0864549,adult_infeasible_fedcvar_a0.20_g0.20_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.20,4,4000,500,0,,0.229951,White,0.355887,0.355887,0.210115,0.321066,0.179757,0.0829287,adult_infeasible_fedcvar_a0.20_g0.20_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.30,0,4000,500,0,,0.22695,White,0.353601,0.353601,0.207609,0.325142,0.172357,0.0760416,adult_infeasible_fedcvar_a0.20_g0.30_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.30,1,4000,500,0,,0.226051,White,0.353991,0.353991,0.204982,0.32308,0.172491,0.0757113,adult_infeasible_fedcvar_a0.20_g0.30_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.30,2,4000,500,0,,0.225639,White,0.352878,0.352878,0.206042,0.326128,0.168379,0.0747693,adult_infeasible_fedcvar_a0.20_g0.30_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.30,3,4000,500,0,,0.226172,White,0.354147,0.354147,0.206872,0.324623,0.169449,0.0757683,adult_infeasible_fedcvar_a0.20_g0.30_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.30,4,4000,500,0,,0.226255,White,0.356294,0.356294,0.206725,0.321058,0.174146,0.0730514,adult_infeasible_fedcvar_a0.20_g0.30_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.40,0,4000,500,0,,0.223638,White,0.354413,0.354413,0.203798,0.324571,0.167208,0.0681995,adult_infeasible_fedcvar_a0.20_g0.40_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.40,1,4000,500,0,,0.222888,White,0.354794,0.354794,0.20137,0.32289,0.166939,0.0684496,adult_infeasible_fedcvar_a0.20_g0.40_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.40,2,4000,500,0,,0.222454,White,0.3537,0.3537,0.202343,0.326043,0.163351,0.0668347,adult_infeasible_fedcvar_a0.20_g0.40_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.40,3,4000,500,0,,0.222938,White,0.35495,0.35495,0.203052,0.32467,0.163943,0.0680739,adult_infeasible_fedcvar_a0.20_g0.40_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.40,4,4000,500,0,,0.223136,White,0.356985,0.356985,0.203195,0.320936,0.168293,0.0662703,adult_infeasible_fedcvar_a0.20_g0.40_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.50,0,4000,500,0,,0.220587,White,0.355571,0.355571,0.199957,0.324092,0.161653,0.0616596,adult_infeasible_fedcvar_a0.20_g0.50_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.50,1,4000,500,0,,0.220043,White,0.356091,0.356091,0.197875,0.322702,0.161339,0.0622073,adult_infeasible_fedcvar_a0.20_g0.50_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.50,2,4000,500,0,,0.21959,White,0.354813,0.354813,0.198667,0.325866,0.158204,0.0603993,adult_infeasible_fedcvar_a0.20_g0.50_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.50,3,4000,500,0,,0.22005,White,0.356229,0.356229,0.199569,0.324206,0.158488,0.0617566,adult_infeasible_fedcvar_a0.20_g0.50_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.50,4,4000,500,0,,0.220212,White,0.358285,0.358285,0.199448,0.320754,0.162468,0.0601046,adult_infeasible_fedcvar_a0.20_g0.50_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.60,0,4000,500,0,,0.217676,White,0.357376,0.357376,0.196099,0.322492,0.156191,0.0562243,adult_infeasible_fedcvar_a0.20_g0.60_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.60,1,4000,500,0,,0.217239,White,0.357875,0.357875,0.194179,0.321504,0.155811,0.0568232,adult_infeasible_fedcvar_a0.20_g0.60_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.60,2,4000,500,0,,0.216829,White,0.356598,0.356598,0.195064,0.324524,0.15313,0.0548281,adult_infeasible_fedcvar_a0.20_g0.60_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.60,3,4000,500,0,,0.217326,White,0.357909,0.357909,0.196148,0.322933,0.153043,0.0565963,adult_infeasible_fedcvar_a0.20_g0.60_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.60,4,4000,500,0,,0.217411,White,0.360072,0.360072,0.195513,0.319395,0.157054,0.0550227,adult_infeasible_fedcvar_a0.20_g0.60_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.70,0,4000,500,0,,0.214801,White,0.359929,0.359929,0.192111,0.319693,0.150927,0.0513476,adult_infeasible_fedcvar_a0.20_g0.70_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.70,1,4000,500,0,,0.21447,White,0.360254,0.360254,0.190285,0.31929,0.150687,0.0518362,adult_infeasible_fedcvar_a0.20_g0.70_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.70,2,4000,500,0,,0.214223,White,0.359344,0.359344,0.191263,0.321894,0.148522,0.0500946,adult_infeasible_fedcvar_a0.20_g0.70_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.70,3,4000,500,0,,0.214594,White,0.360384,0.360384,0.19248,0.320098,0.148175,0.0518318,adult_infeasible_fedcvar_a0.20_g0.70_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.70,4,4000,500,0,,0.214675,White,0.362699,0.362699,0.191542,0.316761,0.151916,0.0504574,adult_infeasible_fedcvar_a0.20_g0.70_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.80,0,4000,500,0,,0.2122,White,0.363546,0.363546,0.187636,0.317575,0.145511,0.0467324,adult_infeasible_fedcvar_a0.20_g0.80_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.80,1,4000,500,0,,0.211961,White,0.363679,0.363679,0.186158,0.317498,0.145478,0.0469904,adult_infeasible_fedcvar_a0.20_g0.80_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.80,2,4000,500,0,,0.211774,White,0.362777,0.362777,0.186973,0.319808,0.144037,0.0452738,adult_infeasible_fedcvar_a0.20_g0.80_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.80,3,4000,500,0,,0.212041,White,0.363725,0.363725,0.188167,0.318148,0.142996,0.0471663,adult_infeasible_fedcvar_a0.20_g0.80_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.80,4,4000,500,0,,0.212163,White,0.366316,0.366316,0.187002,0.314686,0.146934,0.045878,adult_infeasible_fedcvar_a0.20_g0.80_seed4.csv.gz
adult,infeasible,fedcvar,0.20,0.90,0,4000,500,0,,0.209804,White,0.368288,0.368288,0.182179,0.317543,0.139305,0.0417052,adult_infeasible_fedcvar_a0.20_g0.90_seed0.csv.gz
adult,infeasible,fedcvar,0.20,0.90,1,4000,500,0,,0.209621,White,0.367716,0.367716,0.180621,0.318607,0.139245,0.0419172,adult_infeasible_fedcvar_a0.20_g0.90_seed1.csv.gz
adult,infeasible,fedcvar,0.20,0.90,2,4000,500,0,,0.209545,White,0.367041,0.367041,0.181413,0.320517,0.13852,0.0402347,adult_infeasible_fedcvar_a0.20_g0.90_seed2.csv.gz
adult,infeasible,fedcvar,0.20,0.90,3,4000,500,0,,0.209636,White,0.367931,0.367931,0.182534,0.318821,0.136955,0.0419396,adult_infeasible_fedcvar_a0.20_g0.90_seed3.csv.gz
adult,infeasible,fedcvar,0.20,0.90,4,4000,500,0,,0.209852,White,0.370716,0.370716,0.181357,0.315033,0.141252,0.0409006,adult_infeasible_fedcvar_a0.20_g0.90_seed4.csv.gz
adult,infeasible,fedcvar,0.20,1.00,0,4000,500,0,,0.207638,White,0.374319,0.374319,0.17558,0.322818,0.130032,0.0354428,adult_infeasible_fedcvar_a0.20_g1.00_seed0.csv.gz
adult,infeasible,fedcvar,0.20,1.00,1,4000,500,0,,0.207628,White,0.373824,0.373824,0.174182,0.324265,0.130292,0.0355781,adult_infeasible_fedcvar_a0.20_g1.00_seed1.csv.gz
adult,infeasible,fedcvar,0.20,1.00,2,4000,500,0,,0.207705,White,0.373077,0.373077,0.174914,0.326221,0.130028,0.034286,adult_infeasible_fedcvar_a0.20_g1.00_seed2.csv.gz
adult,infeasible,fedcvar,0.20,1.00,3,4000,500,0,,0.207703,White,0.374243,0.374243,0.176262,0.323714,0.12851,0.0357833,adult_infeasible_fedcvar_a0.20_g1.00_seed3.csv.gz
adult,infeasible,fedcvar,0.20,1.00,4,4000,500,0,,0.207691,White,0.376749,0.376749,0.174786,0.319955,0.132214,0.0347504,adult_infeasible_fedcvar_a0.20_g1.00_seed4.csv.gz
adult,infeasible,fedcvar,0.30,0.10,0,4000,500,0,,0.233797,White,0.357605,0.357605,0.210234,0.31408,0.180243,0.106822,adult_infeasible_fedcvar_a0.30_g0.10_seed0.csv.gz
adult,infeasible,fedcvar,0.30,0.10,1,4000,500,0,,0.232741,White,0.358366,0.358366,0.207013,0.312257,0.183073,0.102997,adult_infeasible_fedcvar_a0.30_g0.10_seed1.csv.gz
adult,infeasible,fedcvar,0.30,0.10,2,4000,500,0,,0.233117,White,0.356326,0.356326,0.209173,0.315783,0.177908,0.106396,adult_infeasible_fedcvar_a0.30_g0.10_seed2.csv.gz
adult,infeasible,fedcvar,0.30,0.10,3,4000,500,0,,0.23378,White,0.35753,0.35753,0.209292,0.314433,0.180019,0.107627,adult_infeasible_fedcvar_a0.30_g0.10_seed3.csv.gz
adult,infeasible,fedcvar,0.30,0.10,4,4000,500,0,,0.233416,White,0.361142,0.361142,0.209874,0.309626,0.185161,0.101275,adult_infeasible_fedcvar_a0.30_g0.10_seed4.csv.gz
adult,infeasible,fedcvar,0.30,0.20,0,4000,500,0,,0.227201,White,0.358468,0.358468,0.206607,0.313485,0.174093,0.0833508,adult_infeasible_fedcvar_a0.30_g0.20_seed0.csv.gz
adult,infeasible,fedcvar,0.30,0.20,1,4000,500,0,,0.226624,White,0.359114,0.359114,0.203626,0.311729,0.176432,0.0822198,adult_infeasible_fedcvar_a0.30_g0.20_seed1.csv.gz
adult,infeasible,fedcvar,0.30,0.20,2,4000,500,0,,0.226409,White,0.357238,0.357238,0.205682,0.315098,0.171382,0.0826444,adult_infeasible_fedcvar_a0.30_g0.20_seed2.csv.gz
adult,infeasible,fedcvar,0.30,0.20,3,4000,500,0,,0.226849,White,0.358571,0.358571,0.206055,0.313643,0.173219,0.0827576,adult_infeasible_fedcvar_a0.30_g0.20_seed3.csv.gz
adult,infeasible,fedcvar,0.30,0.20,4,4000,500,0,,0.227085,White,0.361868,0.361868,0.206365,0.309385,0.178116,0.0796934,adult_infeasible_fedcvar_a0.30_g0.20_seed4.csv.gz
adult,infeasible,fedcvar,0.30,0.30,0,4000,500,0,,0.223466,White,0.359542,0.359542,0.203296,0.31278,0.169107,0.0726053,adult_infeasible_fedcvar_a0.30_g0.30_seed0.csv.gz
adult,infeasible,fedcvar,0.30,0.30,1,4000,500,0,,0.223041,White,0.359963,0.359963,0.200417,0.311561,0.170704,0.0725571,adult_infeasible_fedcvar_a0.30_g0.30_seed1.csv.gz
adult,infeasible,fedcvar,0.30,0.30,2,4000,500,0,,0.222758,White,0.358261,0.358261,0.202218,0.314909,0.166406,0.071996,adult_infeasible_fedcvar_a0.30_g0.30_seed2.csv.gz
adult,infeasible,fedcvar,0.30,0.30,3,4000,500,0,,0.223138,White,0.3595,0.3595,0.202707,0.313628,0.167873,0.0719837,adult_infeasible_fedcvar_a0.30_g0.30_seed3.csv.gz
adult,infeasible,fedcvar,0.30,0.30,4,4000,500,0,,0.223595,White,0.363071,0.363071,0.20309,0.309112,0.172719,0.0699852,adult_infeasible_fedcvar_a0.30_g0.30_seed4.csv.gz
adult,infeasible,fedcvar,0.30,0.40,0,4000,500,0,,0.220592,White,0.36097,0.36097,0.200163,0.312513,0.164145,0.0651696,adult_infeasible_fedcvar_a0.30_g0.40_seed0.csv.gz
adult,infeasible,fedcvar,0.30,0.40,1,4000,500,0,,0.220171,White,0.360906,0.360906,0.197286,0.311843,0.165457,0.0653602,adult_infeasible_fedcvar_a0.30_g0.40_seed1.csv.gz
adult,infeasible,fedcvar,0.30,0.40,2,4000,500,0,,0.21988,White,0.359636,0.359636,0.198907,0.314937,0.161606,0.0643166,adult_infeasible_fedcvar_a0.30_g0.40_seed2.csv.gz
adult,infeasible,fedcvar,0.30,0.40,3,4000,500,0,,0.220302,White,0.36074,0.36074,0.199782,0.313742,0.1627,0.0645447,adult_infeasible_fedcvar_a0.30_g0.40_seed3.csv.gz
adult,infeasible,fedcvar,0.30,0.40,4,4000,500,0,,0.220777,White,0.364366,0.364366,0.200067,0.309134,0.167337,0.0629792,adult_infeasible_fedcvar_a0.30_g0.40_seed4.csv.gz
adult,infeasible,fedcvar,0.30,0.50,0,4000,500,0,,0.21803,White,0.362347,0.362347,0.196962,0.312872,0.158975,0.0589924,adult_infeasible_fedcvar_a0.30_g0.50_seed0.csv.gz
adult,infeasible,fedcvar,0.30,0.50,1,4000,500,0,,0.217662,White,0.362175,0.362175,0.194248,0.31242,0.160257,0.0592106,adult_infeasible_fedcvar_a0.30_g0.50_seed1.csv.gz
adult,infeasible,fedcvar,0.30,0.50,2,4000,500,0,,0.21734,White,0.361204,0.361204,0.195536,0.315277,0.156723,0.0579616,adult_infeasible_fedcvar_a0.30_g0.50_seed2.csv.gz
